borehole_id,x,y,z_top,z_bottom,formation_id,formation_name,thickness,density,in_fault_zone,in_fold_zone,fault_displacement,layer_repeat,color,enhanced_color
ZK076,867.4392973699884,265.6057016002752,189.5894697147021,141.91835544707334,12,基岩,47.67111426762875,1.51396149892205,False,False,0.0,1,#000000,#000000
ZK077,180.40538488210078,490.50748424980674,2.8946790704356617,0.26692405051514134,1,填土,2.6277550199205204,1.655655312453376,False,False,0.0,1,#8B4513,#8B4513
ZK077,180.40538488210078,490.50748424980674,4.620782722433629,-0.17406151172663165,2,粘土,4.79484423416026,1.4452696011061636,False,False,0.0,1,#FF0000,#FF0000
ZK077,180.40538488210078,490.50748424980674,8.958466015358374,-6.93922177863509,3,粉质粘土,15.897687793993462,1.590636381126083,False,False,0.0,1,#FF8C00,#FF8C00
ZK077,180.40538488210078,490.50748424980674,24.540114892585464,3.57402997864561,4,细砂,20.966084913939856,1.460288181488701,False,False,0.0,1,#FFD700,#FFD700
ZK077,180.40538488210078,490.50748424980674,48.33174222612889,40.08254020516691,5,中砂,8.249202020961981,1.448065392452316,False,False,0.0,1,#32CD32,#32CD32
ZK077,180.40538488210078,490.50748424980674,55.59140653766256,54.388579973127925,6,粗砂,1.2028265645346323,1.6551740799910921,False,False,0.0,1,#00CED1,#00CED1
ZK077,180.40538488210078,490.50748424980674,57.28223059852079,40.961288299461,7,砾砂,16.320942299059787,1.5588573392883998,False,False,0.0,1,#1E90FF,#1E90FF
ZK077,180.40538488210078,490.50748424980674,72.69659255997055,48.46552859498953,8,卵石层,24.231063964981026,1.561147922481699,False,False,0.0,1,#9932CC,#9932CC
ZK077,180.40538488210078,490.50748424980674,99.74661694593205,73.31843777149412,9,强风化岩,26.42817917443793,1.549019330680912,False,False,0.0,1,#DC143C,#DC143C
ZK077,180.40538488210078,490.50748424980674,123.73725004567196,93.42728094031938,10,中风化岩,30.30996910535258,1.5341751587666153,False,False,0.0,1,#708090,#708090
ZK077,180.40538488210078,490.50748424980674,156.05325247018283,116.29141098836094,11,微风化岩,39.76184148182189,1.6058984221589598,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK077,180.40538488210078,490.50748424980674,196.95483878540165,140.25175127336118,12,基岩,56.70308751204047,1.6170463770996573,False,False,0.0,1,#000000,#000000
ZK078,937.0854086995406,267.84974436035037,-2.346361604779852,-4.479902296023701,1,填土,2.133540691243849,1.6610216169589223,False,False,0.0,1,#8B4513,#8B4513
ZK078,937.0854086995406,267.84974436035037,-0.09274090340389174,-8.469476009728133,2,粘土,8.376735106324242,1.6224216404290794,False,False,0.0,1,#FF0000,#FF0000
ZK078,937.0854086995406,267.84974436035037,7.320584193906809,-7.252011052385015,3,粉质粘土,14.572595246291824,1.71590740649559,False,False,0.0,1,#FF8C00,#FF8C00
ZK078,937.0854086995406,267.84974436035037,24.86861065201634,11.381756976081165,4,细砂,13.486853675935174,1.7197246923645229,False,False,0.0,1,#FFD700,#FFD700
ZK078,937.0854086995406,267.84974436035037,37.72053339228374,31.835554483975137,5,中砂,5.884978908308604,1.5711451304124295,False,False,0.0,1,#32CD32,#32CD32
ZK078,937.0854086995406,267.84974436035037,46.549889878856696,40.430898329555326,6,粗砂,6.11899154930137,1.514322790617321,False,False,0.0,1,#00CED1,#00CED1
ZK078,937.0854086995406,267.84974436035037,51.63833388392424,41.63830229007696,7,砾砂,10.000031593847282,1.4797850473923913,False,False,0.0,1,#1E90FF,#1E90FF
ZK078,937.0854086995406,267.84974436035037,62.251429707418716,46.388105550902544,8,卵石层,15.863324156516171,1.566713959561749,False,False,0.0,1,#9932CC,#9932CC
ZK078,937.0854086995406,267.84974436035037,77.76796849023634,53.468369931985954,9,强风化岩,24.299598558250388,1.4485529690819234,False,False,0.0,1,#DC143C,#DC143C
ZK078,937.0854086995406,267.84974436035037,104.85183223258234,71.95749333052919,10,中风化岩,32.89433890205315,1.6018401630783439,False,False,0.0,1,#708090,#708090
ZK078,937.0854086995406,267.84974436035037,137.1839608181051,99.81868758700584,11,微风化岩,37.365273231099266,1.4730669503453302,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK078,937.0854086995406,267.84974436035037,174.55884009051033,99.02112021856625,12,基岩,75.53771987194408,1.763185689908911,False,False,0.0,1,#000000,#000000
ZK079,654.9219926652906,735.4576537958458,-0.5331515727818543,-2.873421876810264,1,填土,2.34027030402841,1.6775155494034784,False,False,0.0,1,#8B4513,#8B4513
ZK079,654.9219926652906,735.4576537958458,0.7230812630418788,-8.60421494300378,2,粘土,9.32729620604566,1.5751471381925553,False,False,0.0,1,#FF0000,#FF0000
ZK079,654.9219926652906,735.4576537958458,10.456712884582435,-5.865201085923503,3,粉质粘土,16.32191397050594,1.4032930296412849,False,False,0.0,1,#FF8C00,#FF8C00
ZK079,654.9219926652906,735.4576537958458,26.95242123304758,16.97976031072909,4,细砂,9.97266092231849,1.6309998983165557,False,False,0.0,1,#FFD700,#FFD700
ZK079,654.9219926652906,735.4576537958458,38.82989869735248,28.999664164052167,5,中砂,9.830234533300317,1.4048898135961376,False,False,0.0,1,#32CD32,#32CD32
ZK079,654.9219926652906,735.4576537958458,46.123183215471975,37.77857216785959,6,粗砂,8.344611047612382,1.6759712295484168,False,False,0.0,1,#00CED1,#00CED1
ZK079,654.9219926652906,735.4576537958458,57.20538346049563,45.54543483248684,7,砾砂,11.659948628008792,1.5136117039410235,False,False,0.0,1,#1E90FF,#1E90FF
ZK079,654.9219926652906,735.4576537958458,69.98744678053914,45.078336149587294,8,卵石层,24.90911063095185,1.6583544303011888,False,False,0.0,1,#9932CC,#9932CC
ZK079,654.9219926652906,735.4576537958458,94.93469003272729,70.9060693842031,9,强风化岩,24.028620648524196,1.5293107432012651,False,False,0.0,1,#DC143C,#DC143C
ZK079,654.9219926652906,735.4576537958458,120.53293429028027,82.83293335909386,10,中风化岩,37.70000093118641,1.7070610559979187,False,False,0.0,1,#708090,#708090
ZK079,654.9219926652906,735.4576537958458,157.44487164441583,130.10569757739364,11,微风化岩,27.339174067022185,1.4706858456241354,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK079,654.9219926652906,735.4576537958458,185.37323180702748,126.78737713939235,12,基岩,58.58585466763513,1.4130183660467837,False,False,0.0,1,#000000,#000000
ZK080,263.8737895931597,705.3947137506736,-2.003357131066264,-3.5718796123977183,1,填土,1.5685224813314544,1.7496102233425561,False,True,0.0,1,#8B4513,#8B4513
ZK080,263.8737895931597,705.3947137506736,-0.49216668867697344,-5.638655531444452,2,粘土,5.146488842767479,1.5775254379485015,False,True,0.0,1,#FF0000,#FF0000
ZK080,263.8737895931597,705.3947137506736,5.839148859064393,1.4010901537365585,2,粘土,4.438058705327834,1.6491207665411998,False,True,0.0,2,#FF0000,#FF0000
ZK080,263.8737895931597,705.3947137506736,9.838948623083969,-3.6128819659271274,3,粉质粘土,13.451830589011095,1.589377850615799,False,True,0.0,1,#FF8C00,#FF8C00
ZK080,263.8737895931597,705.3947137506736,25.70298470896804,21.107295291363712,4,细砂,4.595689417604326,1.5817581864460462,False,True,0.0,1,#FFD700,#FFD700
ZK080,263.8737895931597,705.3947137506736,29.391137647498248,17.55760334736351,5,中砂,11.833534300134737,1.596242935502052,False,True,0.0,1,#32CD32,#32CD32
ZK080,263.8737895931597,705.3947137506736,43.30884432930767,38.37063667963554,6,粗砂,4.93820764967213,1.4266173645516333,False,True,0.0,1,#00CED1,#00CED1
ZK080,263.8737895931597,705.3947137506736,47.01036411263312,35.59647850910342,7,砾砂,11.4138856035297,1.6780070297391065,False,True,0.0,1,#1E90FF,#1E90FF
ZK080,263.8737895931597,705.3947137506736,58.7359286221969,49.43607340474791,7,砾砂,9.299855217448993,1.6432262950634156,False,True,0.0,2,#1E90FF,#1E90FF
ZK080,263.8737895931597,705.3947137506736,69.10151616925621,51.96048428893269,8,卵石层,17.141031880323524,1.5451250866585182,False,True,0.0,1,#9932CC,#9932CC
ZK080,263.8737895931597,705.3947137506736,85.49686347533041,73.1394379522353,9,强风化岩,12.357425523095117,1.3093011780678359,False,True,0.0,1,#DC143C,#DC143C
ZK080,263.8737895931597,705.3947137506736,99.6374439966136,75.65644279481822,10,中风化岩,23.98100120179538,1.3629747519934188,False,True,0.0,1,#708090,#708090
ZK080,263.8737895931597,705.3947137506736,122.25924394631984,77.71218146528287,11,微风化岩,44.547062481036974,1.539349661178426,False,True,0.0,1,#2F4F4F,#2F4F4F
ZK080,263.8737895931597,705.3947137506736,167.68601296161992,122.80914368564407,12,基岩,44.87686927597585,1.4654416599895035,False,True,0.0,1,#000000,#000000
ZK081,381.0048194473279,619.0752475342215,-2.705560008080039,-6.029357582454712,1,填土,3.323797574374673,1.590337632998511,False,True,0.0,1,#8B4513,#8B4513
ZK081,381.0048194473279,619.0752475342215,0.6661770735191763,-5.047621837993264,2,粘土,5.7137989115124395,1.6776027913843476,False,True,0.0,1,#FF0000,#FF0000
ZK081,381.0048194473279,619.0752475342215,6.944672667625166,1.6477290041941466,2,粘土,5.29694366343102,1.6761305563409454,False,True,0.0,2,#FF0000,#FF0000
ZK081,381.0048194473279,619.0752475342215,14.472473680437258,5.057107538721953,3,粉质粘土,9.415366141715305,1.6522142545933938,False,True,0.0,1,#FF8C00,#FF8C00
ZK081,381.0048194473279,619.0752475342215,22.713556289979753,6.982756056016014,4,细砂,15.730800233963738,1.4803211353573689,False,True,0.0,1,#FFD700,#FFD700
ZK081,381.0048194473279,619.0752475342215,40.245441645106524,30.7506281620634,5,中砂,9.494813483043124,1.7115433297381135,False,True,0.0,1,#32CD32,#32CD32
ZK081,381.0048194473279,619.0752475342215,49.8587797467057,40.66198416951886,6,粗砂,9.19679557718684,1.8281651836538844,False,True,0.0,1,#00CED1,#00CED1
ZK081,381.0048194473279,619.0752475342215,60.04453903317957,50.69340584240338,7,砾砂,9.351133190776189,1.4116849791941417,False,True,0.0,1,#1E90FF,#1E90FF
ZK081,381.0048194473279,619.0752475342215,69.62027338213339,49.46298198953475,8,卵石层,20.157291392598644,1.6928045071005693,False,True,0.0,1,#9932CC,#9932CC
ZK081,381.0048194473279,619.0752475342215,88.88793520695427,58.83660362830704,9,强风化岩,30.05133157864723,1.532300486154147,False,True,0.0,1,#DC143C,#DC143C
ZK081,381.0048194473279,619.0752475342215,121.22177497820289,93.1208453207867,10,中风化岩,28.100929657416188,1.5546894132019289,False,True,0.0,1,#708090,#708090
ZK081,381.0048194473279,619.0752475342215,150.6597369353076,101.5641850794901,11,微风化岩,49.09555185581749,1.752323862171226,False,True,0.0,1,#2F4F4F,#2F4F4F
ZK081,381.0048194473279,619.0752475342215,200.36986358834497,141.9333120847399,12,基岩,58.436551503605074,1.6917967670666363,False,True,0.0,1,#000000,#000000
ZK082,620.1767396848053,532.1972156672826,1.9562890920303613,-0.35443682689196643,1,填土,2.3107259189223277,1.4962734259037274,False,False,0.0,1,#8B4513,#8B4513
ZK082,620.1767396848053,532.1972156672826,2.7218358143158072,-6.762876473947574,2,粘土,9.484712288263381,1.5191781591213365,False,False,0.0,1,#FF0000,#FF0000
ZK082,620.1767396848053,532.1972156672826,15.095704886646184,0.5399600215242863,3,粉质粘土,14.555744865121897,1.632543685943381,False,False,0.0,1,#FF8C00,#FF8C00
ZK082,620.1767396848053,532.1972156672826,26.963696713758193,13.25145557885406,4,细砂,13.712241134904133,1.579097890034864,False,False,0.0,1,#FFD700,#FFD700
ZK082,620.1767396848053,532.1972156672826,42.97403903774367,31.373583807270084,5,中砂,11.600455230473589,1.5977422058905584,False,False,0.0,1,#32CD32,#32CD32
ZK082,620.1767396848053,532.1972156672826,55.069553156331466,47.515035079334474,6,粗砂,7.554518076996992,1.6075877389959814,False,False,0.0,1,#00CED1,#00CED1
ZK082,620.1767396848053,532.1972156672826,64.88906700478184,53.87076750053069,7,砾砂,11.018299504251146,1.3793581151616268,False,False,0.0,1,#1E90FF,#1E90FF
ZK082,620.1767396848053,532.1972156672826,74.09382073188381,59.041370696127636,8,卵石层,15.052450035756173,1.621911060003441,False,False,0.0,1,#9932CC,#9932CC
ZK082,620.1767396848053,532.1972156672826,92.13872009270665,66.5601341985832,9,强风化岩,25.57858589412345,1.7951142048297797,False,False,0.0,1,#DC143C,#DC143C
ZK082,620.1767396848053,532.1972156672826,116.5956129503143,93.55336405044864,10,中风化岩,23.04224889986567,1.6196304416924356,False,False,0.0,1,#708090,#708090
ZK082,620.1767396848053,532.1972156672826,140.76574382118395,114.14278817872595,11,微风化岩,26.622955642457995,1.5760492631235057,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK082,620.1767396848053,532.1972156672826,166.98074912333774,132.99527188235243,12,基岩,33.98547724098532,1.5002325427259353,False,False,0.0,1,#000000,#000000
ZK083,131.26079304896746,801.7722460303141,4.4317424758107,0.49876032933337044,1,填土,3.93298214647733,1.6244819373894541,False,False,0.0,1,#8B4513,#8B4513
ZK083,131.26079304896746,801.7722460303141,7.115600134048546,-1.151464109279316,2,粘土,8.267064243327862,1.7182234028938317,False,False,0.0,1,#FF0000,#FF0000
ZK083,131.26079304896746,801.7722460303141,15.61457604195399,-0.5639403709958712,3,粉质粘土,16.17851641294986,1.6252589927379093,False,False,0.0,1,#FF8C00,#FF8C00
ZK083,131.26079304896746,801.7722460303141,31.27105856690135,13.334149734604496,4,细砂,17.93690883229685,1.7212608237420457,False,False,0.0,1,#FFD700,#FFD700
ZK083,131.26079304896746,801.7722460303141,52.01068696058839,36.8061912869067,5,中砂,15.204495673681684,1.4754406088385446,False,False,0.0,1,#32CD32,#32CD32
ZK083,131.26079304896746,801.7722460303141,67.25886920294856,63.98687029595385,6,粗砂,3.2719989069947104,1.5239810551037913,False,False,0.0,1,#00CED1,#00CED1
ZK083,131.26079304896746,801.7722460303141,71.85729815643288,58.82361808159012,7,砾砂,13.033680074842756,1.534304482360159,False,False,0.0,1,#1E90FF,#1E90FF
ZK083,131.26079304896746,801.7722460303141,84.13255248385639,68.17134762846477,8,卵石层,15.961204855391614,1.470249036001777,False,False,0.0,1,#9932CC,#9932CC
ZK083,131.26079304896746,801.7722460303141,100.34189187041095,81.02581334045502,9,强风化岩,19.31607852995593,1.5699545131182249,False,False,0.0,1,#DC143C,#DC143C
ZK083,131.26079304896746,801.7722460303141,122.89909251105487,87.42342272686184,10,中风化岩,35.47566978419303,1.6099138339418126,False,False,0.0,1,#708090,#708090
ZK083,131.26079304896746,801.7722460303141,157.52702303556623,131.36499846896533,11,微风化岩,26.162024566600905,1.441118152467978,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK083,131.26079304896746,801.7722460303141,182.17570380876185,153.00932637419845,12,基岩,29.1663774345634,1.5717113279480375,False,False,0.0,1,#000000,#000000
ZK084,338.70205847456225,217.8666593598688,0.4599307062000318,-1.9829038309344806,1,填土,2.4428345371345124,1.6274741902746346,False,False,0.0,1,#8B4513,#8B4513
ZK084,338.70205847456225,217.8666593598688,3.525465841601349,-7.040037043058982,2,粘土,10.565502884660331,1.5438053752304899,False,False,0.0,1,#FF0000,#FF0000
ZK084,338.70205847456225,217.8666593598688,13.682064976687768,-1.9706584144941157,3,粉质粘土,15.652723391181883,1.4367397254312677,False,False,0.0,1,#FF8C00,#FF8C00
ZK084,338.70205847456225,217.8666593598688,31.794357088410752,11.367555007840313,4,细砂,20.42680208057044,1.5207701607795894,False,False,0.0,1,#FFD700,#FFD700
ZK084,338.70205847456225,217.8666593598688,50.662378378840295,41.85967494030307,5,中砂,8.802703438537222,1.6326624217565135,False,False,0.0,1,#32CD32,#32CD32
ZK084,338.70205847456225,217.8666593598688,61.584891161302565,49.42797286201917,6,粗砂,12.156918299283397,1.7035724642583034,False,False,0.0,1,#00CED1,#00CED1
ZK084,338.70205847456225,217.8666593598688,73.53880851343175,58.58778651934411,7,砾砂,14.95102199408764,1.7083340437911316,False,False,0.0,1,#1E90FF,#1E90FF
ZK084,338.70205847456225,217.8666593598688,90.42939537123162,68.4062303315025,8,卵石层,22.023165039729122,1.5540451058838245,False,False,0.0,1,#9932CC,#9932CC
ZK084,338.70205847456225,217.8666593598688,112.55836571068068,100.59420300727108,9,强风化岩,11.964162703409599,1.634976952060606,False,False,0.0,1,#DC143C,#DC143C
ZK084,338.70205847456225,217.8666593598688,123.73712458690972,96.40153948980084,10,中风化岩,27.335585097108876,1.8554686325902117,False,False,0.0,1,#708090,#708090
ZK084,338.70205847456225,217.8666593598688,150.95955918949974,122.70260304110958,11,微风化岩,28.25695614839016,1.6085284233493353,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK084,338.70205847456225,217.8666593598688,182.84822063124543,115.14085746165102,12,基岩,67.7073631695944,1.6657364963389572,False,False,0.0,1,#000000,#000000
ZK085,86.69762739928753,581.8036488694177,1.5400167013757102,-0.3166154290428027,1,填土,1.856632130418513,1.5980531300922904,False,False,0.0,1,#8B4513,#8B4513
ZK085,86.69762739928753,581.8036488694177,0.8463921039770703,-5.143105259475003,2,粘土,5.989497363452073,1.6836328719335456,False,False,0.0,1,#FF0000,#FF0000
ZK085,86.69762739928753,581.8036488694177,8.760357301474349,-4.099428488796741,3,粉质粘土,12.85978579027109,1.7286503119071932,False,False,0.0,1,#FF8C00,#FF8C00
ZK085,86.69762739928753,581.8036488694177,23.141222343073235,11.750918004866634,4,细砂,11.390304338206601,1.548084267720631,False,False,0.0,1,#FFD700,#FFD700
ZK085,86.69762739928753,581.8036488694177,34.26411106899932,17.77208894726225,5,中砂,16.49202212173707,1.5079761470223623,False,False,0.0,1,#32CD32,#32CD32
ZK085,86.69762739928753,581.8036488694177,51.466318897022255,48.327322296991404,6,粗砂,3.1389966000308505,1.5625819724009817,False,False,0.0,1,#00CED1,#00CED1
ZK085,86.69762739928753,581.8036488694177,55.062586783948205,43.62262328422681,7,砾砂,11.439963499721394,1.7010413826250657,False,False,0.0,1,#1E90FF,#1E90FF
ZK085,86.69762739928753,581.8036488694177,65.06151296611256,40.453477126498385,8,卵石层,24.608035839614175,1.7425894749624589,False,False,0.0,1,#9932CC,#9932CC
ZK085,86.69762739928753,581.8036488694177,89.08814017936143,68.43098020062256,9,强风化岩,20.657159978738875,1.4821559653139955,False,False,0.0,1,#DC143C,#DC143C
ZK085,86.69762739928753,581.8036488694177,111.52273584676739,79.5605100175743,10,中风化岩,31.962225829193088,1.5911955530823958,False,False,0.0,1,#708090,#708090
ZK085,86.69762739928753,581.8036488694177,144.78239051893232,106.23073939987594,11,微风化岩,38.55165111905637,1.5505645662143284,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK085,86.69762739928753,581.8036488694177,184.0373708493133,152.7978117941367,12,基岩,31.239559055176613,1.3935042612415265,False,False,0.0,1,#000000,#000000
ZK086,659.8079256580542,64.92904603507054,-1.934796902579693,-4.317398665032214,1,填土,2.382601762452521,1.5760623148491086,False,False,0.0,1,#8B4513,#8B4513
ZK086,659.8079256580542,64.92904603507054,2.8355456433673343,-4.652462838290419,2,粘土,7.4880084816577535,1.75834772772496,False,False,0.0,1,#FF0000,#FF0000
ZK086,659.8079256580542,64.92904603507054,11.856430075861372,3.880433900714464,3,粉质粘土,7.975996175146908,1.5220704400478569,False,False,0.0,1,#FF8C00,#FF8C00
ZK086,659.8079256580542,64.92904603507054,18.850456614886568,3.074086091732663,4,细砂,15.776370523153904,1.8444582752582508,False,False,0.0,1,#FFD700,#FFD700
ZK086,659.8079256580542,64.92904603507054,32.8192261359141,24.446073149202093,5,中砂,8.373152986712007,1.7490379470192983,False,False,0.0,1,#32CD32,#32CD32
ZK086,659.8079256580542,64.92904603507054,43.12752855502857,37.12762509613761,6,粗砂,5.999903458890955,1.4882250346073826,False,False,0.0,1,#00CED1,#00CED1
ZK086,659.8079256580542,64.92904603507054,49.14862905828968,38.43996264126579,7,砾砂,10.708666417023892,1.6676441816494771,False,False,0.0,1,#1E90FF,#1E90FF
ZK086,659.8079256580542,64.92904603507054,60.51663185090433,42.080357050405645,8,卵石层,18.436274800498687,1.699587197665893,False,False,0.0,1,#9932CC,#9932CC
ZK086,659.8079256580542,64.92904603507054,78.28791356157365,51.375437931514156,9,强风化岩,26.91247563005949,1.6919703314084302,False,False,0.0,1,#DC143C,#DC143C
ZK086,659.8079256580542,64.92904603507054,108.93716992966873,77.273358974995,10,中风化岩,31.66381095467372,1.6123917426342647,False,False,0.0,1,#708090,#708090
ZK086,659.8079256580542,64.92904603507054,139.50595306344906,112.8189012444088,11,微风化岩,26.68705181904025,1.680391933088072,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK086,659.8079256580542,64.92904603507054,166.45700342868358,128.0180593241965,12,基岩,38.438944104487064,1.5778311420000934,False,False,0.0,1,#000000,#000000
ZK087,510.8837524693529,253.84619767814416,-1.4879965069683685,-3.0604489476129406,1,填土,1.5724524406445721,1.6172550191804191,True,False,0.0,1,#8B4513,#8B4513
ZK087,510.8837524693529,253.84619767814416,1.6579263430152529,-7.050830932478523,2,粘土,8.708757275493776,1.5954138740630979,True,False,0.0,1,#FF0000,#FF0000
ZK087,510.8837524693529,253.84619767814416,11.644697045518784,4.43875687450144,3,粉质粘土,7.205940171017344,1.6433505499946843,True,False,0.0,1,#FF8C00,#FF8C00
ZK087,510.8837524693529,253.84619767814416,19.1541252635008,9.698352412170061,4,细砂,9.455772851330737,1.6559577061510469,True,False,0.0,1,#FFD700,#FFD700
ZK087,510.8837524693529,253.84619767814416,28.647225045646685,22.59969788412565,5,中砂,6.047527161521035,1.3467753914780316,True,False,0.0,1,#32CD32,#32CD32
ZK087,510.8837524693529,253.84619767814416,35.73143987374438,25.593565155781448,7,砾砂,10.13787471796293,1.7379162588197499,True,False,0.0,1,#1E90FF,#1E90FF
ZK087,510.8837524693529,253.84619767814416,45.30674223776484,31.266944461739012,8,卵石层,14.039797776025825,1.6844283228097419,True,False,0.0,1,#9932CC,#9932CC
ZK087,510.8837524693529,253.84619767814416,47.92698818809979,28.976655584107657,9,强风化岩,18.950332603992134,1.5449884717063462,True,False,11.439565794476135,1,#DC143C,#DC143C
ZK087,510.8837524693529,253.84619767814416,68.65783560801933,45.716418656721444,10,中风化岩,22.94141695129788,1.6807444718008353,True,False,10.994611396587166,1,#708090,#708090
ZK087,510.8837524693529,253.84619767814416,96.39515202728121,70.85975836035439,11,微风化岩,25.535393666926822,1.642584365862983,True,False,5.4836271104878085,1,#2F4F4F,#2F4F4F
ZK087,510.8837524693529,253.84619767814416,119.62505221754923,74.60658314689356,12,基岩,45.01846907065567,1.5440670061862756,True,False,10.880004634296284,1,#000000,#000000
ZK088,630.6555113685049,206.9297861044923,-1.1965258163108663,-5.338781207123408,1,填土,4.142255390812542,1.7241147343878729,False,False,0.0,1,#8B4513,#8B4513
ZK088,630.6555113685049,206.9297861044923,1.7111827581973822,-7.665666113808747,2,粘土,9.376848872006128,1.7746738937508346,False,False,0.0,1,#FF0000,#FF0000
ZK088,630.6555113685049,206.9297861044923,13.686422296749997,1.5000004324337648,3,粉质粘土,12.186421864316232,1.4655955371528158,False,False,0.0,1,#FF8C00,#FF8C00
ZK088,630.6555113685049,206.9297861044923,26.898978069895072,9.62500881954378,4,细砂,17.273969250351293,1.7935320336598406,False,False,0.0,1,#FFD700,#FFD700
ZK088,630.6555113685049,206.9297861044923,44.12424429144975,29.9230449070639,5,中砂,14.201199384385848,1.4455622646651616,False,False,0.0,1,#32CD32,#32CD32
ZK088,630.6555113685049,206.9297861044923,57.67870940667663,49.36125470948282,6,粗砂,8.31745469719381,1.6234977874816248,False,False,0.0,1,#00CED1,#00CED1
ZK088,630.6555113685049,206.9297861044923,66.87850676129146,59.25727975935382,7,砾砂,7.6212270019376405,1.5482816916193933,False,False,0.0,1,#1E90FF,#1E90FF
ZK088,630.6555113685049,206.9297861044923,74.67166448502985,59.63176280726378,8,卵石层,15.039901677766068,1.5864145283611757,False,False,0.0,1,#9932CC,#9932CC
ZK088,630.6555113685049,206.9297861044923,88.25130876091562,61.10484806805545,9,强风化岩,27.146460692860167,1.3623567143662136,False,False,0.0,1,#DC143C,#DC143C
ZK088,630.6555113685049,206.9297861044923,118.19849399694162,91.2467160562385,10,中风化岩,26.951777940703124,1.6189111216603942,False,False,0.0,1,#708090,#708090
ZK088,630.6555113685049,206.9297861044923,145.85750617637305,118.49806590236341,11,微风化岩,27.359440274009643,1.6126523205018055,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK088,630.6555113685049,206.9297861044923,174.72093707810112,135.7393085310832,12,基岩,38.98162854701792,1.6176986311455062,False,False,0.0,1,#000000,#000000
ZK089,671.8439642922193,398.0618116704837,0.07675830692152467,-3.4155066789954365,1,填土,3.492264985916961,1.8103673103061722,False,False,0.0,1,#8B4513,#8B4513
ZK089,671.8439642922193,398.0618116704837,3.5121842453474077,-5.919168720534961,2,粘土,9.431352965882368,1.6820966884368402,False,False,0.0,1,#FF0000,#FF0000
ZK089,671.8439642922193,398.0618116704837,14.051130790104105,7.946508492948123,3,粉质粘土,6.1046222971559825,1.6319160290091992,False,False,0.0,1,#FF8C00,#FF8C00
ZK089,671.8439642922193,398.0618116704837,20.202373953754098,4.612780524399956,4,细砂,15.589593429354142,1.4987726643162986,False,False,0.0,1,#FFD700,#FFD700
ZK089,671.8439642922193,398.0618116704837,36.72782117019451,29.095862206347398,5,中砂,7.6319589638471115,1.4886480767572008,False,False,0.0,1,#32CD32,#32CD32
ZK089,671.8439642922193,398.0618116704837,42.11680753845053,29.86840526089708,6,粗砂,12.24840227755345,1.5676562132455396,False,False,0.0,1,#00CED1,#00CED1
ZK089,671.8439642922193,398.0618116704837,58.01352842318098,45.61612572239327,7,砾砂,12.397402700787708,1.5084075272737574,False,False,0.0,1,#1E90FF,#1E90FF
ZK089,671.8439642922193,398.0618116704837,69.00967915232248,44.88448726532613,8,卵石层,24.125191886996348,1.5433871411392432,False,False,0.0,1,#9932CC,#9932CC
ZK089,671.8439642922193,398.0618116704837,96.0688906479245,66.41328398332882,9,强风化岩,29.65560666459568,1.4595998703618904,False,False,0.0,1,#DC143C,#DC143C
ZK089,671.8439642922193,398.0618116704837,124.28681718456022,70.48148607082379,10,中风化岩,53.80533111373643,1.4687817522472217,False,False,0.0,1,#708090,#708090
ZK089,671.8439642922193,398.0618116704837,179.14134640788242,138.86284004426324,11,微风化岩,40.27850636361919,1.5503947687460256,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK089,671.8439642922193,398.0618116704837,218.74085053465527,159.80618967110948,12,基岩,58.93466086354579,1.42978656000253,False,False,0.0,1,#000000,#000000
ZK090,893.0569898630611,173.7688497313939,-1.2955399616714336,-3.7578589330425283,1,填土,2.4623189713710945,1.5445944706587218,False,False,0.0,1,#8B4513,#8B4513
ZK090,893.0569898630611,173.7688497313939,1.789892031418226,-10.048084011450449,2,粘土,11.837976042868675,1.6282946184507485,False,False,0.0,1,#FF0000,#FF0000
ZK090,893.0569898630611,173.7688497313939,13.208855938131867,-0.014149955617258625,3,粉质粘土,13.223005893749125,1.6159717728682101,False,False,0.0,1,#FF8C00,#FF8C00
ZK090,893.0569898630611,173.7688497313939,26.39967137365697,13.04775901230878,4,细砂,13.351912361348191,1.4930039843407419,False,False,0.0,1,#FFD700,#FFD700
ZK090,893.0569898630611,173.7688497313939,41.605842177494374,38.235970545364914,5,中砂,3.3698716321294597,1.61572584367853,False,False,0.0,1,#32CD32,#32CD32
ZK090,893.0569898630611,173.7688497313939,44.77009232319966,36.75518506970737,6,粗砂,8.01490725349229,1.5171602545206353,False,False,0.0,1,#00CED1,#00CED1
ZK090,893.0569898630611,173.7688497313939,52.60286576015592,44.20668972833988,7,砾砂,8.39617603181604,1.7368098481763814,False,False,0.0,1,#1E90FF,#1E90FF
ZK090,893.0569898630611,173.7688497313939,59.15566112884195,47.46686268270483,8,卵石层,11.68879844613712,1.547859890818125,False,False,0.0,1,#9932CC,#9932CC
